fn,label,Sample_Length,Noise_fn,Noise_Amplitude,dB_Noise_SPL,Clip_Group,Prob_Accuracy,Audio_amplitude,dB_Audio_SPL
PadSampleAudio/9TDK5D0.wav,farm,54243,Noise_clip/9TDK5D0.wav,0.0010751410000000002,16,best,1.0,0.031092996,46
PadSampleAudio/0VVL8B2.wav,suckers,54243,Noise_clip/0VVL8B2.wav,0.170265898,60,bad,0.2,0.7679800990000001,73
PadSampleAudio/9NSXRRK.wav,ekisaanyi,54243,Noise_clip/9NSXRRK.wav,0.00023179,3,best,1.0,0.777002454,74
PadSampleAudio/DS3K0XX.wav,muceere,54243,Noise_clip/DS3K0XX.wav,0.01182897,37,best,1.0,0.782198727,74
PadSampleAudio/JVYAMVQ.wav,okusaasaana,55261,Noise_clip/JVYAMVQ.wav,0.514476001,70,bad,0.2,1.215416074,77
PadSampleAudio/P0935G8.wav,abalimi,54243,Noise_clip/P0935G8.wav,0.024928562,44,good,0.7,0.623128772,72
PadSampleAudio/ZIYWAIE.wav,kasaanyi,55325,Noise_clip/ZIYWAIE.wav,0.6897092459999999,73,bad,0.2,1.041845083,76
PadSampleAudio/VVIEDZV.wav,ppaapaali,54243,Noise_clip/VVIEDZV.wav,0.116007864,57,bad,0.2,0.815649271,74
PadSampleAudio/5LS3L5E.wav,akatunda,54243,Noise_clip/5LS3L5E.wav,0.000245237,4,best,1.0,0.755220115,73
PadSampleAudio/71EPX6Y.wav,crop,54243,Noise_clip/71EPX6Y.wav,0.027970552000000003,45,good,0.7,0.244639903,64
PadSampleAudio/YUVYKH5.wav,okunnoga,54243,Noise_clip/YUVYKH5.wav,0.021511767,42,good,0.7,0.632219315,72
PadSampleAudio/HVEFPEZ.wav,nnyaanya,54243,Noise_clip/HVEFPEZ.wav,0.014496455,39,good,0.7,0.334903806,66
PadSampleAudio/QFMCJT0.wav,obutungulu,51597,Noise_clip/QFMCJT0.wav,0.003609672,27,best,1.0,0.132528812,58
PadSampleAudio/HO569H8.wav,leaf,54243,Noise_clip/HO569H8.wav,0.000297249,5,best,1.0,0.787598908,74
PadSampleAudio/RAN5D97.wav,okusimba,54243,Noise_clip/RAN5D97.wav,0.022470804,43,good,0.7,0.60017395,71
PadSampleAudio/NDVHFAM.wav,dig,55239,Noise_clip/NDVHFAM.wav,0.059481975,51,bad,0.2,0.3547014,67
PadSampleAudio/4HH8046.wav,okusaasaana,55261,Noise_clip/4HH8046.wav,0.647290945,72,bad,0.2,0.999799788,76
PadSampleAudio/G9T73R4.wav,medicine,55239,Noise_clip/G9T73R4.wav,0.138340116,59,bad,0.2,0.369672388,67
PadSampleAudio/9BB7EGT.wav,ennyaanya,54243,Noise_clip/9BB7EGT.wav,0.000337414,6,best,1.0,0.79353863,74
PadSampleAudio/TB5OZGK.wav,lusuku,54243,Noise_clip/TB5OZGK.wav,0.429056317,68,bad,0.2,0.429056317,68
PadSampleAudio/OWEVHTZ.wav,bulimi,54243,Noise_clip/OWEVHTZ.wav,0.007936535,34,best,1.0,0.768790126,73
PadSampleAudio/8UCQDBU.wav,ennimiro,54243,Noise_clip/8UCQDBU.wav,0.012012688999999998,37,best,1.0,0.454146743,69
PadSampleAudio/E5XK5YX.wav,garden,54243,Noise_clip/E5XK5YX.wav,0.699451625,73,bad,0.2,0.7818670870000001,74
PadSampleAudio/PHKUXM6.wav,maize,55325,Noise_clip/PHKUXM6.wav,0.3623887,67,bad,0.2,0.930145979,75
PadSampleAudio/ZHDSQKT.wav,ebiwojjolo,54243,Noise_clip/ZHDSQKT.wav,0.001999308,22,best,1.0,0.7782699470000001,74
PadSampleAudio/VPFA1EN.wav,lusuku,54243,Noise_clip/VPFA1EN.wav,0.037643448,47,good,0.7,0.324938327,66
PadSampleAudio/IIZ0TYP.wav,ebisaanyi,54243,Noise_clip/IIZ0TYP.wav,0.000822685,14,best,1.0,0.041674726,48
PadSampleAudio/UY86L81.wav,emboga,54243,Noise_clip/UY86L81.wav,0.062995754,52,bad,0.2,0.519986808,70
PadSampleAudio/6FAJ79D.wav,kasaanyi,54243,Noise_clip/6FAJ79D.wav,0.003513468,27,best,1.0,0.94423753,75
PadSampleAudio/5X315OO.wav,medicine,54243,Noise_clip/5X315OO.wav,0.105908953,56,bad,0.2,0.7428840990000001,73
PadSampleAudio/AD5LE0U.wav,okunnoga,54243,Noise_clip/AD5LE0U.wav,0.029117165,45,good,0.7,0.470772743,69
PadSampleAudio/ZDZ2JNR.wav,leaf,54243,Noise_clip/ZDZ2JNR.wav,0.044621017,49,good,0.7,0.457125217,69
PadSampleAudio/HA1DJ4Y.wav,insects,54243,Noise_clip/HA1DJ4Y.wav,0.021509824,42,good,0.7,0.545612097,71
PadSampleAudio/HJQ7F40.wav,endagala,54243,Noise_clip/HJQ7F40.wav,0.023451637,43,good,0.7,0.397166848,68
PadSampleAudio/N6XRJAQ.wav,akasaanyi,54243,Noise_clip/N6XRJAQ.wav,0.000160352,0,best,1.0,0.000340686,6
PadSampleAudio/B16MAV6.wav,ebimera,55566,Noise_clip/B16MAV6.wav,0.011293428,37,best,1.0,0.734968483,73
PadSampleAudio/3PK69G6.wav,mango,55261,Noise_clip/3PK69G6.wav,0.456693679,69,bad,0.2,0.865303695,75
PadSampleAudio/ESIQ6Z6.wav,farmer,54243,Noise_clip/ESIQ6Z6.wav,0.079946436,54,bad,0.2,0.23077459600000005,63
PadSampleAudio/CNUM13W.wav,akammwanyi,54243,Noise_clip/CNUM13W.wav,0.003514406,27,best,1.0,0.6803992390000001,72
PadSampleAudio/Y9NMU3V.wav,eppapaali,54243,Noise_clip/Y9NMU3V.wav,0.001912264,21,best,1.0,0.928197384,75
PadSampleAudio/8SI2YA2.wav,akasaanyi,54243,Noise_clip/8SI2YA2.wav,0.000618033,12,best,1.0,0.790388227,74
PadSampleAudio/BW5FQFU.wav,ensuku,55566,Noise_clip/BW5FQFU.wav,0.7169181109999999,73,bad,0.2,0.7894155979999999,74
PadSampleAudio/1K4H0M8.wav,kassooli,54243,Noise_clip/1K4H0M8.wav,0.000179879,1,best,1.0,0.7549324629999999,73
PadSampleAudio/SP5C17G.wav,ebigimusa,54243,Noise_clip/SP5C17G.wav,0.002080958,22,best,1.0,0.759061933,73
PadSampleAudio/UTJ4T3I.wav,omusiri,54243,Noise_clip/UTJ4T3I.wav,0.0005662519999999999,11,best,1.0,0.511371851,70
PadSampleAudio/XFU8JXE.wav,harvest,54243,Noise_clip/XFU8JXE.wav,0.002113438,22,best,1.0,0.796277463,74
PadSampleAudio/DJ40PSS.wav,ebikoola,55566,Noise_clip/DJ40PSS.wav,0.000812793,14,best,1.0,0.7326662540000001,73
PadSampleAudio/8N5VBR3.wav,kisaanyi,55069,Noise_clip/8N5VBR3.wav,0.544582188,70,bad,0.2,1.337144017,78
PadSampleAudio/08AG8N4.wav,nambaale,54243,Noise_clip/08AG8N4.wav,0.030571856,45,good,0.7,0.417179018,68
PadSampleAudio/HKNTXNV.wav,plantation,54243,Noise_clip/HKNTXNV.wav,0.000753037,13,best,1.0,0.80313915,74
PadSampleAudio/BKJQ90L.wav,ebisooli,54243,Noise_clip/BKJQ90L.wav,0.000308842,6,best,1.0,0.8863145109999999,75
PadSampleAudio/S0L8AR3.wav,ennyaanya,54243,Noise_clip/S0L8AR3.wav,0.024247462,43,good,0.7,0.085144669,54
PadSampleAudio/SVZPB3M.wav,obutungulu,54243,Noise_clip/SVZPB3M.wav,0.029447626,45,good,0.7,0.666215122,72
PadSampleAudio/RYDBNRH.wav,nakavundira,54243,Noise_clip/RYDBNRH.wav,0.001601015,20,best,1.0,0.03577181,47
PadSampleAudio/0SFROZA.wav,ebikoola,54243,Noise_clip/0SFROZA.wav,0.047700554000000006,49,good,0.7,0.753184915,73
PadSampleAudio/2EVC3Y3.wav,ekigimusa,55325,Noise_clip/2EVC3Y3.wav,0.907416701,75,bad,0.2,0.937463164,75
PadSampleAudio/91VRLR9.wav,kikajjo,54243,Noise_clip/91VRLR9.wav,0.029144492,45,good,0.7,0.049858358,50
PadSampleAudio/1IGD6S7.wav,farmer,54243,Noise_clip/1IGD6S7.wav,0.0074553369999999985,33,best,1.0,0.522392809,70
PadSampleAudio/K4GO6BO.wav,amakungula,54243,Noise_clip/K4GO6BO.wav,0.007591419,33,best,1.0,0.761949003,73
PadSampleAudio/GGBZCXT.wav,nambaale,54243,Noise_clip/GGBZCXT.wav,0.000248673,4,best,1.0,0.752215385,73
PadSampleAudio/W9M30WZ.wav,amappapaali,54243,Noise_clip/W9M30WZ.wav,0.45459196,69,bad,0.2,0.740968645,73
PadSampleAudio/CW06L0N.wav,emmwanyi,54243,Noise_clip/CW06L0N.wav,0.01911778,41,good,0.7,0.393633962,68
PadSampleAudio/PHL9K6R.wav,ebigimusa,54243,Noise_clip/PHL9K6R.wav,0.009670334,35,best,1.0,0.038581811,47
PadSampleAudio/9RRLAYR.wav,ekimera,54243,Noise_clip/9RRLAYR.wav,0.028963285,45,good,0.7,0.66449964,72
PadSampleAudio/ZSDQH69.wav,mpeke,54243,Noise_clip/ZSDQH69.wav,0.041883994,48,good,0.7,0.803994775,74
PadSampleAudio/O3NGX97.wav,fruit picking,54243,Noise_clip/O3NGX97.wav,0.0007887660000000001,14,best,1.0,0.036926277,47
PadSampleAudio/Z1SF87L.wav,doodo,55566,Noise_clip/Z1SF87L.wav,0.323609084,66,bad,0.2,0.765123367,73
PadSampleAudio/ES50P5X.wav,ddagala,54243,Noise_clip/ES50P5X.wav,0.007327716,33,best,1.0,0.04644499,49
PadSampleAudio/8Y6GZSY.wav,okuzifuuyira,54243,Noise_clip/8Y6GZSY.wav,0.003211641,26,best,1.0,0.029788047,45
PadSampleAudio/GU68WMY.wav,emisiri,54243,Noise_clip/GU68WMY.wav,0.004725408,29,best,1.0,0.399794281,68
PadSampleAudio/MHPOLJV.wav,eppapaali,54243,Noise_clip/MHPOLJV.wav,0.302607238,65,bad,0.2,0.466636628,69
PadSampleAudio/BGCNT18.wav,mpeke,54243,Noise_clip/BGCNT18.wav,0.025146281,44,good,0.7,0.310775459,66
PadSampleAudio/0XO08RU.wav,omucungwa,54243,Noise_clip/0XO08RU.wav,0.004625588,29,best,1.0,0.722150385,73
PadSampleAudio/F4TPZBY.wav,mango,55389,Noise_clip/F4TPZBY.wav,0.521256566,70,bad,0.2,0.962920308,75
PadSampleAudio/ND9LZL0.wav,obuwuka,55325,Noise_clip/ND9LZL0.wav,0.292329848,65,bad,0.2,0.8770461079999999,75
PadSampleAudio/VN6WHEF.wav,okusaasaana,54243,Noise_clip/VN6WHEF.wav,0.051494453,50,bad,0.2,0.7806378009999999,74
PadSampleAudio/AH8XHXA.wav,ekitooke,55566,Noise_clip/AH8XHXA.wav,0.00100612,16,best,1.0,0.681030393,72
PadSampleAudio/NT1F38T.wav,farming instructor,54243,Noise_clip/NT1F38T.wav,0.017188583,40,good,0.7,0.807200968,74
PadSampleAudio/HLXV2Z2.wav,akamonde,54243,Noise_clip/HLXV2Z2.wav,0.000239312,3,best,1.0,0.754225612,73
PadSampleAudio/XA8EZWV.wav,amalagala,54243,Noise_clip/XA8EZWV.wav,0.032038171000000004,46,good,0.7,0.600519598,71
PadSampleAudio/NQ5V0P2.wav,obutungulu,54243,Noise_clip/NQ5V0P2.wav,0.022769306,43,good,0.7,0.757112265,73
PadSampleAudio/NEUJ799.wav,omulimi,54243,Noise_clip/NEUJ799.wav,0.526726305,70,bad,0.2,0.776943624,74
PadSampleAudio/R542QRE.wav,ekigimusa,54243,Noise_clip/R542QRE.wav,0.000597381,11,best,1.0,0.820741713,74
PadSampleAudio/A0HIBFS.wav,lumonde,54243,Noise_clip/A0HIBFS.wav,0.003502855,27,best,1.0,0.8626589179999999,74
PadSampleAudio/NEU6KBR.wav,emiyembe,55566,Noise_clip/NEU6KBR.wav,0.005948782,31,best,1.0,0.756383061,73
PadSampleAudio/WFD5SXH.wav,omuyembe,54243,Noise_clip/WFD5SXH.wav,0.03691262,47,good,0.7,0.63792938,72
PadSampleAudio/UWIHRAE.wav,nambaale,54243,Noise_clip/UWIHRAE.wav,0.013206488999999998,38,bad,0.2,0.752887428,73
PadSampleAudio/OIMR7UW.wav,leaf,54243,Noise_clip/OIMR7UW.wav,0.002773905,25,best,1.0,0.025021166,44
PadSampleAudio/Y18VF0T.wav,okukungula,54243,Noise_clip/Y18VF0T.wav,0.024758076,44,good,0.7,0.610870421,71
PadSampleAudio/FTKOEOK.wav,miceere,54243,Noise_clip/FTKOEOK.wav,0.001493166,19,best,1.0,0.70051676,73
PadSampleAudio/4DM37ZX.wav,weeding,54243,Noise_clip/4DM37ZX.wav,0.139692575,59,bad,0.2,0.7745010259999999,74
PadSampleAudio/D5408VY.wav,emmwanyi,54243,Noise_clip/D5408VY.wav,0.012346755,38,bad,0.2,0.518730104,70
PadSampleAudio/ZTWYDLS.wav,nnasale beedi,54243,Noise_clip/ZTWYDLS.wav,0.022542976,43,good,0.7,0.417997658,68
PadSampleAudio/1IY0OGS.wav,ebyobulimi,54243,Noise_clip/1IY0OGS.wav,0.068488732,52,bad,0.2,0.450288564,69
PadSampleAudio/X6CZ07E.wav,Spinach,55261,Noise_clip/X6CZ07E.wav,0.49322179,70,bad,0.2,0.974073172,76
PadSampleAudio/35E5C28.wav,Pump,54243,Noise_clip/35E5C28.wav,0.009062152,35,best,1.0,0.758232951,73
PadSampleAudio/LM8R5K4.wav,ebisooli,54243,Noise_clip/LM8R5K4.wav,0.033189788,46,good,0.7,0.626686156,72
PadSampleAudio/MOSU46X.wav,ebinyebwa,54243,Noise_clip/MOSU46X.wav,0.02385621,43,good,0.7,0.545397401,71
PadSampleAudio/0M5UWF2.wav,caterpillars,54243,Noise_clip/0M5UWF2.wav,0.13456468300000002,58,bad,0.2,0.752789438,73
PadSampleAudio/RSWJ1ZK.wav,Pump,54243,Noise_clip/RSWJ1ZK.wav,0.00948318,35,best,1.0,0.794435799,74
PadSampleAudio/FY1Y9RZ.wav,spread,54243,Noise_clip/FY1Y9RZ.wav,0.000246134,4,best,1.0,0.75972259,73
PadSampleAudio/CL4RDUG.wav,ebijjanjalo,54243,Noise_clip/CL4RDUG.wav,0.00021283,2,best,1.0,0.7626839879999999,73
PadSampleAudio/NLZHBA4.wav,ekijanjaalo,54243,Noise_clip/NLZHBA4.wav,0.040242549,48,good,0.7,0.048423678,49
PadSampleAudio/KGG0LXF.wav,amappapaali,54243,Noise_clip/KGG0LXF.wav,0.000314558,6,best,1.0,0.7201233509999999,73
PadSampleAudio/NU7IFUD.wav,ebimera,54243,Noise_clip/NU7IFUD.wav,0.028430128,45,good,0.7,0.560953557,71
PadSampleAudio/O1YM6R1.wav,nnimiro,54243,Noise_clip/O1YM6R1.wav,0.011968886,37,best,1.0,0.398088425,68
PadSampleAudio/3J07VMT.wav,obutunda,54243,Noise_clip/3J07VMT.wav,0.0,-63,best,1.0,0.488629609,70
PadSampleAudio/WXA42A3.wav,nnimiro,54243,Noise_clip/WXA42A3.wav,0.006401314,32,best,1.0,0.874705672,75
PadSampleAudio/89F2E6B.wav,ebikoola,54243,Noise_clip/89F2E6B.wav,0.012050983,37,best,1.0,0.710913122,73
PadSampleAudio/0OMS1NW.wav,ekijanjaalo,54243,Noise_clip/0OMS1NW.wav,0.044338629,49,good,0.7,0.638894975,72
PadSampleAudio/JIAP5S8.wav,ebibala,54243,Noise_clip/JIAP5S8.wav,0.040767483,48,good,0.7,0.552221298,71
PadSampleAudio/9C3HZIO.wav,ebisaanyi,54243,Noise_clip/9C3HZIO.wav,0.014563997,39,good,0.7,0.387835085,68
PadSampleAudio/Z892CRE.wav,akammwanyi,54243,Noise_clip/Z892CRE.wav,0.03064052,45,good,0.7,0.797145963,74
PadSampleAudio/DLMUVT3.wav,ekirwadde,55261,Noise_clip/DLMUVT3.wav,0.335123748,66,bad,0.2,0.834060252,74
PadSampleAudio/E1QPUNV.wav,namuginga,55325,Noise_clip/E1QPUNV.wav,0.479626566,69,bad,0.2,0.85902673,74
PadSampleAudio/R1OB0SJ.wav,enkota,54243,Noise_clip/R1OB0SJ.wav,0.029665291,45,good,0.7,0.321839213,66
PadSampleAudio/OQ0T1TP.wav,akawuka,54243,Noise_clip/OQ0T1TP.wav,0.00017355599999999998,1,best,1.0,0.79630661,74
PadSampleAudio/62YZW4I.wav,ebiwuka,54243,Noise_clip/62YZW4I.wav,0.008939682,35,best,1.0,0.5532532929999999,71
PadSampleAudio/DFAZ5UA.wav,ebisaanyi,55261,Noise_clip/DFAZ5UA.wav,0.543974996,70,bad,0.2,0.942514837,75
PadSampleAudio/N9MSL9O.wav,ennyaanya,54243,Noise_clip/N9MSL9O.wav,0.00781797,34,best,1.0,0.384172618,67
PadSampleAudio/H0Z8JVU.wav,onion,55261,Noise_clip/H0Z8JVU.wav,0.388186604,68,bad,0.2,0.885988653,75
PadSampleAudio/313L39W.wav,plant,54243,Noise_clip/313L39W.wav,0.063425042,52,bad,0.2,0.861092091,74
PadSampleAudio/XRDRHCJ.wav,okusaasaana,54243,Noise_clip/XRDRHCJ.wav,0.001005681,16,best,1.0,0.031681821,46
PadSampleAudio/J292BZU.wav,harvest,54243,Noise_clip/J292BZU.wav,0.137922019,59,bad,0.2,0.7583211059999999,73
PadSampleAudio/ENT7TXC.wav,doodo,54243,Noise_clip/ENT7TXC.wav,0.018313561000000003,41,good,0.7,0.534537852,70
PadSampleAudio/FJ0D3YR.wav,bibala,54243,Noise_clip/FJ0D3YR.wav,0.020261964,42,good,0.7,0.782012701,74
PadSampleAudio/ZI9M6KY.wav,sow,54243,Noise_clip/ZI9M6KY.wav,0.020745071,42,good,0.7,0.204409584,62
PadSampleAudio/29J18E6.wav,kukungula,54243,Noise_clip/29J18E6.wav,0.017747283,41,good,0.7,0.685145378,72
PadSampleAudio/08749M6.wav,ebigimusa,54243,Noise_clip/08749M6.wav,0.001442745,19,best,1.0,0.0019675260000000003,22
PadSampleAudio/DNXY47Q.wav,ebiwuka,55389,Noise_clip/DNXY47Q.wav,0.366999328,67,bad,0.2,0.99531883,76
PadSampleAudio/HFWA4WZ.wav,obuwuka,54243,Noise_clip/HFWA4WZ.wav,0.0007895830000000001,14,best,1.0,0.753121495,73
PadSampleAudio/7K3BI7E.wav,endwadde,54243,Noise_clip/7K3BI7E.wav,0.05878791200000001,51,bad,0.2,0.7877871390000001,74
PadSampleAudio/W8AE34O.wav,super grow,54243,Noise_clip/W8AE34O.wav,0.00018671,1,best,1.0,0.74582839,73
PadSampleAudio/ATPVJZ6.wav,maize stalk borer,55239,Noise_clip/ATPVJZ6.wav,0.088275954,55,bad,0.2,0.379068553,67
PadSampleAudio/KXDDZPC.wav,ebikolo,54243,Noise_clip/KXDDZPC.wav,0.0,-63,best,1.0,0.559797943,71
PadSampleAudio/IODCY0U.wav,akawuka,54243,Noise_clip/IODCY0U.wav,0.031422015,46,good,0.7,0.5004964470000001,70
PadSampleAudio/R2S2SB0.wav,ebitooke,54243,Noise_clip/R2S2SB0.wav,0.021215353,42,good,0.7,0.356247663,67
PadSampleAudio/H2EIVS1.wav,farmer,54243,Noise_clip/H2EIVS1.wav,0.0183904,41,good,0.7,0.578735471,71
PadSampleAudio/GFHFP6G.wav,ennimiro,54243,Noise_clip/GFHFP6G.wav,0.00186358,21,best,1.0,0.3860476020000001,67
PadSampleAudio/J28NE2C.wav,bulimi,54243,Noise_clip/J28NE2C.wav,0.0,-63,best,1.0,0.25590679,64
PadSampleAudio/RDSOZQN.wav,ebiwuka,55261,Noise_clip/RDSOZQN.wav,0.969288111,75,bad,0.2,0.969288111,75
PadSampleAudio/DRITOOB.wav,kisaanyi,54243,Noise_clip/DRITOOB.wav,0.000561917,11,best,1.0,0.034432575,47
PadSampleAudio/BQM5Q7G.wav,drought,54243,Noise_clip/BQM5Q7G.wav,0.048570946,49,good,0.7,0.7836014029999999,74
PadSampleAudio/CA4N64Z.wav,orange,55261,Noise_clip/CA4N64Z.wav,0.242293015,63,bad,0.2,0.944578648,75
PadSampleAudio/RYNHCQD.wav,obutunda,54243,Noise_clip/RYNHCQD.wav,0.186540216,61,bad,0.2,0.7525241970000001,73
PadSampleAudio/0G42FCH.wav,eddagala,55566,Noise_clip/0G42FCH.wav,0.000218961,3,best,1.0,0.646974444,72
PadSampleAudio/EVXQOMQ.wav,okunnoga,54243,Noise_clip/EVXQOMQ.wav,0.013865242,39,good,0.7,0.211788267,62
PadSampleAudio/FE5A49W.wav,sukumawiki,55261,Noise_clip/FE5A49W.wav,0.351983219,67,bad,0.2,0.982912064,76
PadSampleAudio/A9JHALD.wav,ekibala,54243,Noise_clip/A9JHALD.wav,0.02004366,42,good,0.7,0.538872421,70
PadSampleAudio/WMIQZAJ.wav,mucungwa,54243,Noise_clip/WMIQZAJ.wav,0.000223292,3,best,1.0,0.815360188,74
PadSampleAudio/P5NYE7Q.wav,afukirira,54243,Noise_clip/P5NYE7Q.wav,0.522542059,70,bad,0.2,0.789918125,74
PadSampleAudio/YUGHWGG.wav,ebikajjo,54243,Noise_clip/YUGHWGG.wav,0.0008000939999999999,14,best,1.0,0.268482655,64
PadSampleAudio/ADTSOSM.wav,nnakati,54243,Noise_clip/ADTSOSM.wav,0.0,-63,best,1.0,0.559758127,71
PadSampleAudio/WAKCOHI.wav,nambaale,54243,Noise_clip/WAKCOHI.wav,0.042838901,48,good,0.7,0.573408365,71
PadSampleAudio/0TYHMIF.wav,watermelon,54243,Noise_clip/0TYHMIF.wav,0.725035489,73,bad,0.2,0.818498552,74
PadSampleAudio/08BYLU9.wav,maize streak virus,55239,Noise_clip/08BYLU9.wav,0.845647752,74,bad,0.2,0.845647752,74
PadSampleAudio/XV7D0SK.wav,spray,55239,Noise_clip/XV7D0SK.wav,0.078303434,54,bad,0.2,0.507656336,70
PadSampleAudio/MFU5AOS.wav,ebinyebwa,54243,Noise_clip/MFU5AOS.wav,0.014211108,39,good,0.7,0.706097305,73
PadSampleAudio/PW4S0DL.wav,eddagala,54243,Noise_clip/PW4S0DL.wav,0.000831818,14,best,1.0,0.028460979,45
PadSampleAudio/9MVZIMF.wav,ebiwuka,55325,Noise_clip/9MVZIMF.wav,0.451419622,69,bad,0.2,0.909847558,75
PadSampleAudio/9PVUBZL.wav,okuzifuuyira,54243,Noise_clip/9PVUBZL.wav,0.01290363,38,bad,0.2,0.7116563920000001,73
PadSampleAudio/5SSZEWZ.wav,sweet potatoes,55197,Noise_clip/5SSZEWZ.wav,0.776802421,74,bad,0.2,0.929858446,75
PadSampleAudio/V4IFNYA.wav,sweet potatoes,55133,Noise_clip/V4IFNYA.wav,0.43174684,68,bad,0.2,0.985145569,76
PadSampleAudio/KV4BEPP.wav,amappapaali,60858,Noise_clip/KV4BEPP.wav,0.003677365,27,best,1.0,0.01737291,41
PadSampleAudio/IUCWUKU.wav,super grow,54243,Noise_clip/IUCWUKU.wav,0.000180749,1,best,1.0,0.821052372,74
PadSampleAudio/KHC50MJ.wav,omulimi,54243,Noise_clip/KHC50MJ.wav,9.42e-05,-4,best,1.0,0.165562287,60
PadSampleAudio/LMDNAC7.wav,okuzifuuyira,54243,Noise_clip/LMDNAC7.wav,0.001349938,18,best,1.0,0.034810588,47
PadSampleAudio/R5DKWEL.wav,obutungulu,54243,Noise_clip/R5DKWEL.wav,0.0006731110000000001,12,best,1.0,0.913925946,75
PadSampleAudio/F6NJ612.wav,ebitooke,54243,Noise_clip/F6NJ612.wav,0.005090486,30,best,1.0,0.6739134790000001,72
PadSampleAudio/5FQPVGK.wav,ebitooke,54243,Noise_clip/5FQPVGK.wav,0.024461541,44,good,0.7,0.651733279,72
PadSampleAudio/VG0YIQB.wav,ebiwojjolo,54243,Noise_clip/VG0YIQB.wav,0.002542699,24,best,1.0,0.029941762,45
PadSampleAudio/8JUOD0O.wav,okufukirira,54243,Noise_clip/8JUOD0O.wav,0.018694887,41,good,0.7,0.668754995,72
PadSampleAudio/697FRK6.wav,emmwanyi,54243,Noise_clip/697FRK6.wav,0.039798073,48,good,0.7,0.6350411770000001,72
PadSampleAudio/FX0ID4Q.wav,plantation,54243,Noise_clip/FX0ID4Q.wav,0.000142621,0,best,1.0,0.000179696,1
PadSampleAudio/YMCUEQG.wav,Pump,54243,Noise_clip/YMCUEQG.wav,0.004020458,28,best,1.0,0.629944861,72
PadSampleAudio/JZQVJ3W.wav,ekyeya,54243,Noise_clip/JZQVJ3W.wav,0.02112137,42,good,0.7,0.446939558,69
PadSampleAudio/DFYINPP.wav,ekiwojjolo,54243,Noise_clip/DFYINPP.wav,0.0008491039999999999,14,best,1.0,0.02506106,44
PadSampleAudio/6GSN2J4.wav,ebigimusa,54243,Noise_clip/6GSN2J4.wav,0.0062466990000000005,32,best,1.0,0.847276211,74
PadSampleAudio/N17IFKE.wav,rice,55239,Noise_clip/N17IFKE.wav,0.13202127800000002,58,bad,0.2,0.577704966,71
PadSampleAudio/TGQN9VM.wav,nakavundira,55261,Noise_clip/TGQN9VM.wav,0.285204291,65,bad,0.2,1.076607943,76
PadSampleAudio/U5V0UQX.wav,okulima,54243,Noise_clip/U5V0UQX.wav,0.0007665160000000001,13,best,1.0,0.767728269,73
PadSampleAudio/T4LBUX0.wav,okulima,54243,Noise_clip/T4LBUX0.wav,0.032296192,46,good,0.7,0.337799013,66
PadSampleAudio/OR9PEVU.wav,passion fruit,55261,Noise_clip/OR9PEVU.wav,0.469306618,69,bad,0.2,1.001706123,76
PadSampleAudio/1W68ZWV.wav,sow,54243,Noise_clip/1W68ZWV.wav,0.0010935060000000002,17,best,1.0,0.033923157,46
PadSampleAudio/I3MEEUM.wav,okusimba,54243,Noise_clip/I3MEEUM.wav,0.049055196,50,bad,0.2,0.7805900570000001,74
PadSampleAudio/4TC8HG1.wav,ekirime,54243,Noise_clip/4TC8HG1.wav,0.042768247,48,good,0.7,0.749685943,73
PadSampleAudio/SPFJ8QM.wav,akatunda,54243,Noise_clip/SPFJ8QM.wav,0.03428996,46,good,0.7,0.679749012,72
PadSampleAudio/UC802DI.wav,okusiga,54243,Noise_clip/UC802DI.wav,0.004091256,28,best,1.0,0.558145821,71
PadSampleAudio/OA0DN26.wav,nakavundira,54243,Noise_clip/OA0DN26.wav,0.002061364,22,best,1.0,0.82176286,74
PadSampleAudio/KFERXV5.wav,butterfly,54243,Noise_clip/KFERXV5.wav,0.000142346,0,best,1.0,0.779770434,74
PadSampleAudio/E1D3DQF.wav,eddagala,55261,Noise_clip/E1D3DQF.wav,0.406462282,68,bad,0.2,0.931586862,75
PadSampleAudio/W60AGN3.wav,ndwadde,54243,Noise_clip/W60AGN3.wav,0.023129757,43,good,0.7,0.025560264,44
PadSampleAudio/K4V0N40.wav,ebisooli,54243,Noise_clip/K4V0N40.wav,0.057352293,51,bad,0.2,0.513814807,70
PadSampleAudio/I84MBYS.wav,muceere,54243,Noise_clip/I84MBYS.wav,0.019638816,42,good,0.7,0.681410968,72
PadSampleAudio/I5FI8CY.wav,ekisaanyi,54243,Noise_clip/I5FI8CY.wav,0.000639345,12,best,1.0,0.035544152999999995,47
PadSampleAudio/4BL5H2O.wav,agriculture,54243,Noise_clip/4BL5H2O.wav,0.237770885,63,bad,0.2,0.767241359,73
PadSampleAudio/GS5NKHQ.wav,nursery bed,54243,Noise_clip/GS5NKHQ.wav,0.160639524,60,bad,0.2,0.775776267,74
PadSampleAudio/485FTT9.wav,beans,55261,Noise_clip/485FTT9.wav,0.8513239029999999,74,bad,0.2,0.893180311,75
PadSampleAudio/3NJDW1J.wav,suckers,54243,Noise_clip/3NJDW1J.wav,0.001917206,21,best,1.0,0.13387695,58
PadSampleAudio/XYWUHLD.wav,ensigo,54243,Noise_clip/XYWUHLD.wav,0.044373207000000005,49,good,0.7,0.794832587,74
